smiles,n_atoms,mw,src
CCc1nc(=O)s[nH]1,8,130.172,combined_training_datasets_unique_no_oe.sdf
CCc1nn[nH]n1,7,98.109,combined_training_datasets_unique_no_oe.sdf
CCn1cc(C=NO)[n+](C)c1,11,154.193,combined_training_datasets_unique_no_oe.sdf
CCn1cc(C=NO)[n+](C)c1SC,13,200.287,combined_training_datasets_unique_no_oe.sdf
CN(C)C(=O)Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccc(-c3nc(=O)o[nH]3)cc21,33,444.53500000000025,combined_training_datasets_unique_no_oe.sdf
CN(C)C(=O)c1ncnc2[nH]cnc12,14,191.194,combined_training_datasets_unique_no_oe.sdf
CN(C)C=Nc1ccc(O)cc1,12,164.20799999999997,combined_training_datasets_unique_no_oe.sdf
CN(C)CC(=O)O,7,103.121,combined_training_datasets_unique_no_oe.sdf
CN(C)CC(C)(C)CNC(=O)C1C[C@@H]1c1ccccc1,20,274.408,combined_training_datasets_unique_no_oe.sdf
CN(C)CC(Cc1ccccc1)c1ccccc1,18,239.36200000000002,combined_training_datasets_unique_no_oe.sdf
CN(C)CC(P(=O)(O)O)P(=O)(O)O,13,233.09699999999998,combined_training_datasets_unique_no_oe.sdf
CN(C)CCC(c1ccccc1)c1ccc(-c2ccccc2)cc1,24,315.46000000000004,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccc(-c2ccc(Cl)cc2)cc1,19,273.807,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccc(-c2ccccc2)cc1,18,239.36200000000002,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccc(Br)cc1,13,242.16,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccc(C(C)(C)C)cc1,16,219.37199999999999,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccc(Cl)cc1,13,197.709,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccc2ccccc2c1,16,213.324,combined_training_datasets_unique_no_oe.sdf
CN(C)CCCc1ccccc1,12,163.264,combined_training_datasets_unique_no_oe.sdf
CN(C)CCON=C1C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C4O[C@]43[C@]12C,40,556.6560000000004,combined_training_datasets_unique_no_oe.sdf
CN(C)CCON=C1C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@]12C,39,540.6570000000004,combined_training_datasets_unique_no_oe.sdf
CN(C)CCONc1c(C2=c3ccc(Br)cc3=NC2=O)[nH]c2ccccc12,27,427.3020000000001,combined_training_datasets_unique_no_oe.sdf
CN(C)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,35,466.5810000000002,combined_training_datasets_unique_no_oe.sdf
CN(C)Cc1no[n+]([O-])c1C#N,12,168.156,combined_training_datasets_unique_no_oe.sdf
CN(C)c1ccccc1C(=O)O,12,165.19199999999998,combined_training_datasets_unique_no_oe.sdf
CN(C)c1nc2cncnc2[nH]1,12,163.184,combined_training_datasets_unique_no_oe.sdf
CN(C)c1nn[nH]n1,8,113.124,combined_training_datasets_unique_no_oe.sdf
CN(CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cc1)C1CC1,27,430.38600000000014,combined_training_datasets_unique_no_oe.sdf
CN(CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cc1)CC1CC1,28,444.4130000000002,combined_training_datasets_unique_no_oe.sdf
CN(CCCO)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cc1,28,448.40100000000007,combined_training_datasets_unique_no_oe.sdf
CN1C(=O)C(NC(=O)Nc2ccc3c(c2)N(c2nn[nH]n2)CC3)N=C(c2ccccc2)c2ccccc21,37,493.5310000000001,combined_training_datasets_unique_no_oe.sdf
CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O,23,331.353,combined_training_datasets_unique_no_oe.sdf
CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2sccc2S1(=O)=O,22,337.382,combined_training_datasets_unique_no_oe.sdf
CN1CC(=N)NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,26,371.82800000000003,combined_training_datasets_unique_no_oe.sdf
CN1CC=NC1,6,84.12199999999999,combined_training_datasets_unique_no_oe.sdf
CN1CCCCC1=Nc1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2,28,442.35700000000014,combined_training_datasets_unique_no_oe.sdf
CN1CCN(CCONc2c(C3=c4ccc(Br)cc4=NC3=O)[nH]c3ccccc23)CC1,31,482.3820000000001,combined_training_datasets_unique_no_oe.sdf
CN1CCN(c2nc3c(=O)c4cc(F)ccc4[nH]c3s2)CC1,22,318.377,combined_training_datasets_unique_no_oe.sdf
CN1CCN(c2nc3c(=O)c4ccccc4[nH]c3s2)CC1,21,300.38700000000006,combined_training_datasets_unique_no_oe.sdf
CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)C4CCCCN4)cc3)ccc2C1=O,30,402.49800000000016,combined_training_datasets_unique_no_oe.sdf
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,21,289.3750000000001,combined_training_datasets_unique_no_oe.sdf
CN1[C@@H]2C[C@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12,22,303.3580000000001,combined_training_datasets_unique_no_oe.sdf
CN1[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,22,303.358,combined_training_datasets_unique_no_oe.sdf
CN=C(C)SC,6,103.19,combined_training_datasets_unique_no_oe.sdf
CN=C(N)N=C(N)Nc1ccc(Cl)cc1,15,225.68300000000002,combined_training_datasets_unique_no_oe.sdf
CN=C(NC#N)Nc1cccc(-c2csc(=NC(=N)N)[nH]2)c1,22,314.37800000000004,combined_training_datasets_unique_no_oe.sdf
CN=C1CCCCC1C,9,125.215,combined_training_datasets_unique_no_oe.sdf
CN=c1[nH]c2cncnc2[nH]1,11,149.15699999999998,combined_training_datasets_unique_no_oe.sdf
CN=c1cc[nH]c(N2CCc3ccccc3C2)c1,18,239.32199999999997,combined_training_datasets_unique_no_oe.sdf
CN=c1cc[nH]cn1,8,109.13199999999998,combined_training_datasets_unique_no_oe.sdf
CN=c1cccc(CCOc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)[nH]1,33,488.3710000000002,combined_training_datasets_unique_no_oe.sdf
CN=c1cccc(COCc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)[nH]1,33,488.3710000000002,combined_training_datasets_unique_no_oe.sdf
CNC(=O)C(C)NC(=O)c1[nH]ccc(=O)c1O,17,239.231,combined_training_datasets_unique_no_oe.sdf
CNC(=O)C(Cc1ccccc1)NC(=O)c1[nH]ccc(=O)c1O,23,315.32900000000006,combined_training_datasets_unique_no_oe.sdf
CNC(=O)CNC(=O)c1[nH]ccc(=O)c1O,16,225.204,combined_training_datasets_unique_no_oe.sdf
CNC(=O)CNC(=O)c1cccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3[nH]c12,36,507.57200000000023,combined_training_datasets_unique_no_oe.sdf
CNC(=O)COc1ccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3[nH]c2c1,34,480.5460000000002,combined_training_datasets_unique_no_oe.sdf
CNC(=O)COc1cccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3[nH]c12,34,480.5460000000002,combined_training_datasets_unique_no_oe.sdf
CNC(=O)c1ccc2c(c1)[C@@H](NC)CCC2c1ccc(Cl)c(Cl)c1,24,363.28800000000007,combined_training_datasets_unique_no_oe.sdf
CNC(=O)c1cccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccc(Cl)cc3[nH]c12,33,484.96500000000026,combined_training_datasets_unique_no_oe.sdf
CNC(=O)c1cccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3[nH]c12,33,464.54700000000025,combined_training_datasets_unique_no_oe.sdf
CNC(=O)c1cccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3[nH]c12,32,450.5200000000002,combined_training_datasets_unique_no_oe.sdf
CNC(=O)c1ncnc2[nH]cnc12,13,177.16700000000003,combined_training_datasets_unique_no_oe.sdf
CNC(=S)N(C)CCN=c1c2ccccc2[nH]c2ccccc12,23,324.4530000000001,combined_training_datasets_unique_no_oe.sdf
CNC(=S)NCCSCc1[nH]cnc1C,15,244.389,combined_training_datasets_unique_no_oe.sdf
CNC1=NC(C)c2ccccc2N1,13,175.23499999999999,combined_training_datasets_unique_no_oe.sdf
CNCCN(C)C(=O)Oc1ccc(OC)cc1,17,238.28699999999998,combined_training_datasets_unique_no_oe.sdf
CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,23,329.783,combined_training_datasets_unique_no_oe.sdf
CN[C@@H]1CCN(c2cc(C(F)(F)F)[nH]c(=N)n2)C1,18,261.25100000000003,combined_training_datasets_unique_no_oe.sdf
CN[C@H]1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,23,349.2610000000001,combined_training_datasets_unique_no_oe.sdf
CNc1cccc(N=c2c3ccccc3[nH]c3ccccc23)c1,23,299.37700000000007,combined_training_datasets_unique_no_oe.sdf
COC(=O)C(=NO)c1ccccc1,13,179.175,combined_training_datasets_unique_no_oe.sdf
COC(=O)C(CCCCN)NC(=O)OC(C)(C)C,18,260.334,combined_training_datasets_unique_no_oe.sdf
COC(=O)C(Cc1c[nH]cn1)NC(C)=O,15,211.22100000000003,combined_training_datasets_unique_no_oe.sdf
COC(=O)C(N)CCCCNC(=O)OC(C)(C)C,18,260.334,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1C(CN2CCOCC2C(=O)O)=NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1C,34,492.50400000000013,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1C(CN2CCOCC2C(=O)O)=NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,33,494.93200000000013,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1CSCN1,9,147.19899999999998,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1[C@@H](O)C[C@H]2CC[C@@H]1N2C,14,199.24999999999994,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,22,303.358,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1[C@H](O)C[C@@H]2CC[C@H]1N2C,14,199.24999999999994,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1[C@H]2CC[C@@H](C[C@H]1OC(=O)c1ccccc1)N2C,22,303.3580000000001,combined_training_datasets_unique_no_oe.sdf
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,44,608.6880000000003,combined_training_datasets_unique_no_oe.sdf
COC(=O)CC(=NO)C(C)=NO,12,174.156,combined_training_datasets_unique_no_oe.sdf
COC(=O)CC1C(=C(C)C)CNC1C(=O)O,16,227.25999999999996,combined_training_datasets_unique_no_oe.sdf
COC(=O)CC1C(C(=O)O)NCC1C(C)O,16,231.248,combined_training_datasets_unique_no_oe.sdf
COC(=O)N=c1[nH]cnc2[nH]cnc12,14,193.166,combined_training_datasets_unique_no_oe.sdf
COC(=O)Nc1ccc2c(=Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3[nH]c2c1,33,466.51900000000023,combined_training_datasets_unique_no_oe.sdf
COC(C)=CC(=O)O,8,116.116,combined_training_datasets_unique_no_oe.sdf
COC1C(=O)N2C(C(=O)C(C)(C)C)=C(C)C(Sc3nnnn3C)S(=O)(=O)[C@H]12,27,415.49700000000024,combined_training_datasets_unique_no_oe.sdf
COC1C(=O)N2C(C(=O)C(C)(C)C)=C(CSc3nnc(C)s3)CS(=O)(=O)[C@H]12,27,431.5610000000002,combined_training_datasets_unique_no_oe.sdf
COC1C(=O)N2C(C(=O)C(C)(C)C)=C(CSc3nnnn3C)CS(=O)(=O)[C@H]12,27,415.49700000000024,combined_training_datasets_unique_no_oe.sdf
COC1C(=O)N2C(C(=O)c3ccccc3)=C(C)CS(=O)(=O)[C@H]12,22,321.354,combined_training_datasets_unique_no_oe.sdf
COC1C(=O)N2C(C(=O)c3ccccc3)=C(CSc3nnnn3C)CS(=O)(=O)[C@H]12,29,435.4870000000002,combined_training_datasets_unique_no_oe.sdf
COC=C1C2=CCC(C2)C1C(=O)O,13,180.20299999999997,combined_training_datasets_unique_no_oe.sdf
COC=C1CCC1C(=O)O,10,142.154,combined_training_datasets_unique_no_oe.sdf
COC=C1CCCC1C(=O)O,11,156.181,combined_training_datasets_unique_no_oe.sdf
COCC(C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,35,548.4490000000002,combined_training_datasets_unique_no_oe.sdf
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,22,318.339,combined_training_datasets_unique_no_oe.sdf
COCCCCc1cc(C[C@@H](C[C@H](N)[C@@H](O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,39,549.7970000000003,combined_training_datasets_unique_no_oe.sdf
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,39,551.7690000000003,combined_training_datasets_unique_no_oe.sdf
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)CC(C(=O)NC[C@H]2CCC(=O)N2)C(C)C)C(C)C)ccc1OC,39,549.7530000000003,combined_training_datasets_unique_no_oe.sdf
COCCN1CCN(CCONc2c(C3=c4ccc(Br)cc4=NC3=O)[nH]c3ccccc23)CC1,34,526.4350000000001,combined_training_datasets_unique_no_oe.sdf
COCCN=C1C(=O)c2ccccc2C(=O)C1NS(=O)(=O)c1ccccc1,27,386.42900000000014,combined_training_datasets_unique_no_oe.sdf
COC[n+]1c(C=NO)n(C)c2ccccc21,16,220.25199999999998,combined_training_datasets_unique_no_oe.sdf
COC[n+]1ccn(C)c1C=NO,12,170.192,combined_training_datasets_unique_no_oe.sdf
COCc1nc(=Nc2ccc(C(F)(F)F)cc2)c2ccc(-c3ncccc3C(F)(F)F)cc2[nH]1,34,478.3960000000001,combined_training_datasets_unique_no_oe.sdf
CON=C(C#N)C1CN2CCC1CC2,14,193.24999999999994,combined_training_datasets_unique_no_oe.sdf
CO[C@H]1CC1C(=O)O,8,116.116,combined_training_datasets_unique_no_oe.sdf
CO[C@H]1OC(C(=O)O)[C@H](O)[C@H](O)[C@H]1O,14,208.166,combined_training_datasets_unique_no_oe.sdf
COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(=N)N2)cc1C,29,385.47100000000006,combined_training_datasets_unique_no_oe.sdf
COc1c(C)cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(=N)N2)cc1C,29,385.47100000000006,combined_training_datasets_unique_no_oe.sdf
COc1c(Cl)ccc2c1C(C)N=C(NCC(F)F)N2,19,289.713,combined_training_datasets_unique_no_oe.sdf
COc1cc(/C=C/C(=O)CC(C)=O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,28,396.39200000000005,combined_training_datasets_unique_no_oe.sdf
COc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(OC)n1,21,310.3350000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(C(=O)O)ccc1N=c1c2ccccc2[nH]c2ccccc12,26,344.3700000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)N=c3[nH]cns3)ccc12,31,465.47800000000007,combined_training_datasets_unique_no_oe.sdf
COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)N=c3[nH]ccs3)ccc12,31,466.46600000000007,combined_training_datasets_unique_no_oe.sdf
COc1cc(C)c(-c2nc(=O)o[nH]2)cc1-c1ccc(C#CCO)s1,24,342.37600000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc(C)ccc1NC1=NCCN1,15,205.26099999999997,combined_training_datasets_unique_no_oe.sdf
COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,16,260.12399999999997,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(=O)(=O)OC)ccc1N=c1c2ccccc2[nH]c2c(CCC(N)=O)cccc12,34,480.5460000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(C)cc2[nH]c2c(C)cccc12,30,421.52200000000016,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(Cl)cc2[nH]c2c(C(=O)NCC(N)=O)cccc12,36,527.9900000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(Cl)cc2[nH]c2c(C(N)=O)cccc12,32,470.93800000000016,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(Cl)cc2[nH]c2c(OC)cccc12,31,457.9390000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(Cl)cc2[nH]c2cc(Cl)ccc12,30,462.3580000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(I)cc2[nH]c2c(OCC(O)CO)cccc12,35,609.4420000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccc(N=[N+]=[N-])cc2[nH]c2c(C)cccc12,32,448.50800000000015,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2cccc(OC)c2[nH]c2c(OC)cccc12,32,453.5200000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(-c3ccccc3)cccc12,34,469.56600000000014,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(Br)cccc12,29,472.3640000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)N(C)C)cccc12,33,464.5470000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)N3CCOCC3)cccc12,36,506.58400000000034,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)NCC(C)O)cccc12,35,494.5730000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)NCC(N)=O)cccc12,35,493.54500000000024,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)NCC(O)CO)cccc12,36,510.57200000000023,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)NCCCCCCOS(C)(=O)=O)cccc12,42,614.7460000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)NCCCO)cccc12,35,494.57300000000026,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(=O)NCCO)cccc12,34,480.5460000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C(N)=O)cccc12,31,436.49300000000017,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C)c(C)ccc12,30,421.52200000000016,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C)c(Cl)ccc12,30,441.9400000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(C)cccc12,29,407.4950000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(Cl)cccc12,29,427.91300000000007,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(F)cccc12,29,411.4580000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(OC)cccc12,30,423.49400000000014,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(OCC(O)CO)cccc12,34,483.5460000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(OCCCC(N)=O)cccc12,35,494.5730000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2c(OCCO)cccc12,32,453.5200000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(Br)ccc12,29,472.3640000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(C#N)ccc12,30,418.4780000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(C(C)(C)C)ccc12,32,449.5760000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(C(C)C)ccc12,31,435.54900000000015,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(C(F)(F)F)ccc12,32,461.4650000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(C(N)=O)ccc12,31,436.49300000000017,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(C)ccc12,29,407.4950000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(CCC(N)=O)ccc12,33,464.54700000000025,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(Cl)ccc12,29,427.91300000000007,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(F)ccc12,29,411.4580000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(N=[N+]=[N-])ccc12,31,434.4810000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(NC(C)=O)ccc12,32,450.52000000000015,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(OCC(O)CO)ccc12,34,483.5460000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(OCCCC(N)=O)ccc12,35,494.5730000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(OCCO)ccc12,32,453.5200000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(S(C)(=O)=O)ccc12,32,471.5600000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(C(C)(C)C)cc12,32,449.5760000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(C(C)C)cc12,31,435.54900000000015,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(C(N)=O)cc12,31,436.49300000000017,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(C)cc12,29,407.4950000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(Cl)cc12,29,427.91300000000007,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(F)cc12,29,411.4580000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cccc(C)c12,29,407.4950000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccccc12,28,393.4680000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(OC)[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1,21,310.3350000000001,combined_training_datasets_unique_no_oe.sdf
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(=NS(C)(=O)=O)[nH]2)c(OC)c1,31,472.5410000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc(OC)c(NC2=NCCN2)cc1Cl,17,255.70499999999998,combined_training_datasets_unique_no_oe.sdf
COc1cc2[nH]c(N(C)CCCNC(=O)C3CCCO3)nc(=N)c2cc1OC,28,389.45600000000024,combined_training_datasets_unique_no_oe.sdf
COc1cc2[nH]c(N3CCN(C(=O)C4CCCO4)CC3)nc(=N)c2cc1OC,28,387.4400000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc2[nH]c(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(=N)c2cc1OC,33,451.4830000000003,combined_training_datasets_unique_no_oe.sdf
COc1cc2[nH]c(N3CCN(C(=O)c4ccco4)CC3)nc(=N)c2cc1OC,28,383.4080000000002,combined_training_datasets_unique_no_oe.sdf
COc1cc2c(cc1OC)C13CCN4C1CC1C(=CCOC5CC(=O)N2C3C51)[C@@H]4S(=O)(=O)O,33,474.53500000000025,combined_training_datasets_unique_no_oe.sdf
COc1cc2c(cc1OC)N=C(N)NC2,15,207.233,combined_training_datasets_unique_no_oe.sdf
COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1C6[C@@]5(S(=O)(=O)O)C[C@H]43,33,474.5350000000003,combined_training_datasets_unique_no_oe.sdf
COc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,16,218.212,combined_training_datasets_unique_no_oe.sdf
COc1ccc(-c2ccc(CCCN(C)C)cc2)cc1,20,269.3879999999999,combined_training_datasets_unique_no_oe.sdf
COc1ccc(-c2cn3cc[nH]c3n2)c(OC)c1,18,243.26600000000002,combined_training_datasets_unique_no_oe.sdf
